Model,Pipeline,Feature,Feature_Type,AUC_Drop,Base_AUC
HyperTMO,No Balancing,SMARCA4,Gene,0.0014868804664723845,0.8298833819241983
HyperTMO,No Balancing,GRIN2A,Gene,-0.0006851311953352202,0.8298833819241983
HyperTMO,No Balancing,IDH2,Gene,1.4577259475290205e-05,0.8298833819241983
HyperTMO,No Balancing,FAT4,Gene,-0.0006997084548104326,0.8298833819241983
HyperTMO,No Balancing,PDGFRA,Gene,-0.00023323615160338873,0.8298833819241983
HyperTMO,No Balancing,Age_at_diagnosis,Clinical,0.29963556851311957,0.8298833819241983
HyperTMO,No Balancing,Gender,Clinical,0.0034110787172012325,0.8298833819241983
HyperTMO,No Balancing,Race,Clinical,0.009402332361516098,0.8298833819241983
HyperTMO,SMOTE,IDH1,Gene,0.010641399416909603,0.8230320699708454
HyperTMO,SMOTE,TP53,Gene,-0.0015743440233236372,0.8230320699708454
HyperTMO,SMOTE,ATRX,Gene,-0.0015451895043732012,0.8230320699708454
HyperTMO,SMOTE,PTEN,Gene,-0.00110787172011666,0.8230320699708454
HyperTMO,SMOTE,EGFR,Gene,-0.0010932944606414363,0.8230320699708454
HyperTMO,SMOTE,CIC,Gene,-0.00049562682215748,0.8230320699708454
HyperTMO,SMOTE,MUC16,Gene,-0.002259475218658924,0.8230320699708454
HyperTMO,SMOTE,PIK3CA,Gene,-0.005801749271137057,0.8230320699708454
HyperTMO,SMOTE,NF1,Gene,-0.002405247813411149,0.8230320699708454
HyperTMO,SMOTE,PIK3R1,Gene,0.0029154518950436858,0.8230320699708454
HyperTMO,SMOTE,FUBP1,Gene,0.000655976676384773,0.8230320699708454
HyperTMO,SMOTE,RB1,Gene,-0.0043148688046647735,0.8230320699708454
HyperTMO,SMOTE,NOTCH1,Gene,-0.0006122448979592576,0.8230320699708454
HyperTMO,SMOTE,BCOR,Gene,-0.0020699708454811174,0.8230320699708454
HyperTMO,SMOTE,CSMD3,Gene,-0.0009183673469388087,0.8230320699708454
HyperTMO,SMOTE,SMARCA4,Gene,-0.0003352769679300982,0.8230320699708454
HyperTMO,SMOTE,GRIN2A,Gene,-0.0014723032069971498,0.8230320699708454
HyperTMO,SMOTE,IDH2,Gene,0.0009912536443148045,0.8230320699708454
HyperTMO,SMOTE,FAT4,Gene,-0.00030612244897961773,0.8230320699708454
HyperTMO,SMOTE,PDGFRA,Gene,0.0002769679300291039,0.8230320699708454
HyperTMO,SMOTE,Age_at_diagnosis,Clinical,0.29817784256559765,0.8230320699708454
HyperTMO,SMOTE,Gender,Clinical,0.0019533527696792507,0.8230320699708454
HyperTMO,SMOTE,Race,Clinical,0.0008163265306122325,0.8230320699708454
HyperTMO,CTGAN,IDH1,Gene,0.012886297376093403,0.827259475218659
HyperTMO,CTGAN,TP53,Gene,0.0035422740524781783,0.827259475218659
HyperTMO,CTGAN,ATRX,Gene,0.0004810495626822342,0.827259475218659
HyperTMO,CTGAN,PTEN,Gene,0.005787172011661834,0.827259475218659
HyperTMO,CTGAN,EGFR,Gene,0.003760932944606421,0.827259475218659
HyperTMO,CTGAN,CIC,Gene,0.0033236151603499133,0.827259475218659
HyperTMO,CTGAN,MUC16,Gene,0.0023323615160349975,0.827259475218659
HyperTMO,CTGAN,PIK3CA,Gene,-0.00402332361516029,0.827259475218659
HyperTMO,CTGAN,NF1,Gene,0.00039358600583094816,0.827259475218659
HyperTMO,CTGAN,PIK3R1,Gene,0.0059912536443149315,0.827259475218659
HyperTMO,CTGAN,FUBP1,Gene,0.0008454810495627351,0.827259475218659
HyperTMO,CTGAN,RB1,Gene,-0.002769679300291472,0.827259475218659
HyperTMO,CTGAN,NOTCH1,Gene,-0.001107871720116582,0.827259475218659
HyperTMO,CTGAN,BCOR,Gene,-0.0010058309037900503,0.827259475218659
HyperTMO,CTGAN,CSMD3,Gene,-0.0032215743440232813,0.827259475218659
