auc,accuracy,precision,recall,recall_0,f1,fold,threshold,Model,Pipeline
0.9368131868131867,0.9029850746268657,0.8771929824561403,0.8928571428571429,0.9102564102564102,0.8849557522123894,2,0.5700000000000003,FastHGTConv,CTGAN
0.9084249084249084,0.8507462686567164,0.8103448275862069,0.8392857142857143,0.8589743589743589,0.8245614035087719,3,0.5800000000000003,FastHGTConv,CTGAN
0.9436813186813187,0.9104477611940298,0.8666666666666667,0.9285714285714286,0.8974358974358975,0.896551724137931,4,0.6000000000000003,FastHGTConv,CTGAN
0.9366598313966735,0.8731343283582089,0.7777777777777778,0.9824561403508771,0.7922077922077922,0.8682170542635659,5,0.47000000000000014,FastHGTConv,CTGAN
0.8657219973009446,0.8,0.7419354838709677,0.8070175438596491,0.7948717948717948,0.773109243697479,1,0.4500000000000001,SGNN,CTGAN
0.8978937728937729,0.8507462686567164,0.7727272727272727,0.9107142857142857,0.8076923076923077,0.8360655737704918,2,0.5300000000000002,SGNN,CTGAN
0.8376831501831502,0.753731343283582,0.6419753086419753,0.9285714285714286,0.6282051282051282,0.7591240875912408,3,0.5300000000000002,SGNN,CTGAN
0.8766025641025641,0.8432835820895522,0.7692307692307693,0.8928571428571429,0.8076923076923077,0.8264462809917356,4,0.5300000000000002,SGNN,CTGAN
0.8856231487810435,0.8059701492537313,0.7719298245614035,0.7719298245614035,0.8311688311688312,0.7719298245614035,5,0.6000000000000003,SGNN,CTGAN
0.9242015294646875,0.8888888888888888,0.8181818181818182,0.9473684210526315,0.8461538461538461,0.8780487804878049,1,0.5000000000000002,CrossAttnGNN,CTGAN
0.9125457875457876,0.8656716417910447,0.8064516129032258,0.8928571428571429,0.8461538461538461,0.847457627118644,2,0.6200000000000003,CrossAttnGNN,CTGAN
0.8965201465201466,0.835820895522388,0.765625,0.875,0.8076923076923077,0.8166666666666667,3,0.5700000000000003,CrossAttnGNN,CTGAN
0.933150183150183,0.9029850746268657,0.8412698412698413,0.9464285714285714,0.8717948717948718,0.8907563025210085,4,0.5500000000000003,CrossAttnGNN,CTGAN
0.9172932330827068,0.8582089552238806,0.7878787878787878,0.9122807017543859,0.8181818181818182,0.8455284552845529,5,0.5400000000000003,CrossAttnGNN,CTGAN
